length_mm,width_mm,height_mm,thickness_mm,area_mm2,moment_of_inertia_mm4,material_name,youngs_modulus_MPa,poisson_ratio,yield_strength_MPa,density_kg_m3,force_N,moment_Nmm,pressure_MPa,torque_Nmm,load_type,boundary_condition,max_stress_MPa,von_mises_stress_MPa,safety_factor,deflection_mm,strain
387.88,68.16,41.54,26.83,1828.66,407118.06,Aluminum_6061,69000,0.33,276,2700,7660.61,15151.52,15.31,7575.76,0,0,22.02,22.42,12.53,5.2118,0.000319
407.07,72.04,43.97,28.48,2051.92,510500.22,Steel_AISI_1020,200000,0.29,350,7850,8164.65,16161.62,16.33,8080.81,1,1,10.94,11.13,31.98,1.7685,5.5e-05
426.26,75.92,46.41,30.14,2288.02,632422.8,Titanium_Ti6Al4V,113800,0.342,880,4430,8668.69,17171.72,17.35,8585.86,2,2,14.58,14.81,60.36,3.0623,0.000128
445.45,79.8,48.85,31.79,2536.96,774980.1,Copper_C11000,117000,0.355,220,8940,9172.73,18181.82,18.37,9090.91,0,0,23.63,23.96,9.31,2.9393,0.000202
464.65,83.67,51.28,33.45,2798.73,940378.51,Stainless_Steel_304,193000,0.29,215,8000,9676.77,19191.92,19.39,9595.96,1,1,9.51,9.63,22.62,1.7608,4.9e-05
483.84,87.55,53.72,35.1,3073.34,1130936.52,Aluminum_6061,69000,0.33,276,2700,10180.81,20202.02,20.41,10101.01,2,2,12.76,12.9,21.62,4.8729,0.000185
503.03,91.43,56.15,36.76,3360.79,1349084.68,Steel_AISI_1020,200000,0.29,350,7850,10684.85,21212.12,21.43,10606.06,0,0,25.76,25.99,13.59,1.6651,0.000129
522.22,95.31,58.59,38.41,3661.07,1597365.67,Titanium_Ti6Al4V,113800,0.342,880,4430,11188.89,22222.22,22.45,11111.11,1,1,8.42,8.48,104.54,2.9011,7.4e-05
541.41,99.18,61.03,40.07,3974.19,1878434.23,Copper_C11000,117000,0.355,220,8940,11692.93,23232.32,23.47,11616.16,2,2,11.37,11.43,19.35,2.7997,9.7e-05
560.61,103.06,63.46,41.72,4300.14,2195057.19,Stainless_Steel_304,193000,0.29,215,8000,12196.97,24242.42,24.49,12121.21,0,0,28.23,28.32,7.62,1.6852,0.000146
579.8,106.94,65.9,43.38,4638.93,2550113.5,Aluminum_6061,69000,0.33,276,2700,12701.01,25252.53,25.51,12626.26,1,1,7.56,7.57,36.49,4.6834,0.00011
598.99,110.82,68.33,45.03,4990.56,2946594.15,Steel_AISI_1020,200000,0.29,350,7850,13205.05,26262.63,26.53,13131.31,2,2,10.27,10.26,34.1,1.6063,5.1e-05
618.18,114.69,70.77,46.69,5355.02,3387602.27,Titanium_Ti6Al4V,113800,0.342,880,4430,13709.09,27272.73,27.55,13636.36,0,0,30.93,30.85,28.45,2.8077,0.000272
637.37,118.57,73.21,48.34,5732.32,3876353.03,Copper_C11000,117000,0.355,220,8940,14213.13,28282.83,28.57,14141.41,1,1,6.88,6.84,31.99,2.7174,5.9e-05
656.57,122.45,75.64,50.0,6122.45,4416173.74,Stainless_Steel_304,193000,0.29,215,8000,14717.17,29292.93,29.59,14646.46,2,2,9.36,9.3,22.96,1.6397,4.9e-05
675.76,126.33,78.08,2.0,252.65,5010503.76,Aluminum_6061,69000,0.33,276,2700,15221.21,30303.03,30.61,15151.52,0,0,182.55,181.03,1.51,4.5667,0.002646
694.95,130.2,80.51,3.66,475.92,5662894.57,Steel_AISI_1020,200000,0.29,350,7850,15725.25,31313.13,31.63,15656.57,1,1,90.37,89.46,3.87,1.5691,0.000452
714.14,134.08,82.95,5.31,712.02,6377009.7,Titanium_Ti6Al4V,113800,0.342,880,4430,16229.29,32323.23,32.65,16161.62,2,2,87.95,86.92,10.01,2.7472,0.000773
733.33,137.96,85.38,6.97,960.96,7156624.8,Copper_C11000,117000,0.355,220,8940,16733.33,33333.33,33.67,16666.67,0,0,69.19,68.27,3.18,2.6623,0.000591
752.53,141.84,87.82,8.62,1222.73,8005627.62,Stainless_Steel_304,193000,0.29,215,8000,17237.37,34343.43,34.69,17171.72,1,1,38.78,38.22,5.54,1.6082,0.000201
771.72,145.71,90.26,10.28,1497.34,8928017.96,Aluminum_6061,69000,0.33,276,2700,17741.41,35353.54,35.71,17676.77,2,2,45.95,45.22,6.01,4.4829,0.000666
790.91,149.59,92.69,11.93,1784.79,9927907.73,Steel_AISI_1020,200000,0.29,350,7850,18245.45,36363.64,36.73,18181.82,0,0,54.9,53.97,6.38,1.5414,0.000274
810.1,153.47,95.13,13.59,2085.07,11009520.95,Titanium_Ti6Al4V,113800,0.342,880,4430,18749.49,37373.74,37.76,18686.87,1,1,24.84,24.4,35.43,2.7001,0.000218
829.29,157.35,97.56,15.24,2398.18,12177193.7,Copper_C11000,117000,0.355,220,8940,19253.54,38383.84,38.78,19191.92,2,2,31.24,30.66,7.04,2.6176,0.000267
848.48,161.22,100.0,16.9,2724.14,13435374.15,Stainless_Steel_304,193000,0.29,215,8000,19757.58,39393.94,39.8,19696.97,0,0,51.68,50.69,4.16,1.5816,0.000268
867.68,165.1,5.0,18.55,3062.93,1719.81,Aluminum_6061,69000,0.33,276,2700,20261.62,40404.04,40.82,20202.02,1,1,67.29,65.98,4.1,37915.4913,0.000975
886.87,168.98,7.44,20.21,3414.55,5789.66,Steel_AISI_1020,200000,0.29,350,7850,20765.66,41414.14,41.84,20707.07,2,2,40.41,39.62,8.66,4253.1775,0.000202
906.06,172.86,9.87,21.86,3779.01,13857.81,Titanium_Ti6Al4V,113800,0.342,880,4430,21269.7,42424.24,42.86,21212.12,0,0,51.67,50.65,17.03,3410.817,0.000454
925.25,176.73,12.31,23.52,4156.31,27458.1,Copper_C11000,117000,0.355,220,8940,21773.74,43434.34,43.88,21717.17,1,1,19.7,19.31,11.17,1824.8353,0.000168
944.44,180.61,14.74,25.17,4546.45,48236.49,Stainless_Steel_304,193000,0.29,215,8000,22277.78,44444.44,44.9,22222.22,2,2,21.93,21.51,9.8,684.9429,0.000114
963.64,184.49,17.18,26.83,4949.42,77951.0,Aluminum_6061,69000,0.33,276,2700,22781.82,45454.55,45.92,22727.27,0,0,52.9,51.93,5.22,1287.0076,0.000767
982.83,188.37,19.62,28.48,5365.22,118471.77,Steel_AISI_1020,200000,0.29,350,7850,23285.86,46464.65,46.94,23232.32,1,1,13.6,13.36,25.74,316.5645,6.8e-05
1002.02,192.24,22.05,30.14,5793.86,171780.99,Titanium_Ti6Al4V,113800,0.342,880,4430,23789.9,47474.75,47.96,23737.37,2,2,17.02,16.74,51.69,415.0188,0.00015
1021.21,196.12,24.49,31.79,6235.34,239972.99,Copper_C11000,117000,0.355,220,8940,24293.94,48484.85,48.98,24242.42,0,0,54.69,53.84,4.02,312.0106,0.000467
1040.4,200.0,26.92,33.45,6689.66,325254.13,Stainless_Steel_304,193000,0.29,215,8000,24797.98,49494.95,50.0,24747.47,1,1,10.96,10.8,19.62,150.437,5.7e-05
1059.6,10.0,29.36,35.1,351.03,21088.29,Aluminum_6061,69000,0.33,276,2700,25302.02,50505.05,0.0,25252.53,2,2,301.82,297.94,0.91,6985.152,0.004374
1078.79,13.88,31.79,36.76,510.12,37170.88,Steel_AISI_1020,200000,0.29,350,7850,25806.06,51515.15,1.02,25757.58,0,0,149.42,147.74,2.34,1469.2937,0.000747
1097.98,17.76,34.23,38.41,682.04,59346.06,Titanium_Ti6Al4V,113800,0.342,880,4430,26310.1,52525.25,2.04,26262.63,1,1,115.53,114.42,7.62,1735.6177,0.001015
1117.17,21.63,36.67,40.07,866.8,88867.47,Copper_C11000,117000,0.355,220,8940,26814.14,53535.35,3.06,26767.68,2,2,127.74,126.74,1.72,1208.1079,0.001092
1136.36,25.51,39.1,41.72,1064.39,127100.83,Stainless_Steel_304,193000,0.29,215,8000,27318.18,54545.45,4.08,27272.73,0,0,76.53,76.06,2.81,548.0261,0.000397
1155.56,29.39,41.54,43.38,1274.82,175523.95,Aluminum_6061,69000,0.33,276,2700,27822.22,55555.56,5.1,27777.78,1,1,63.93,63.66,4.32,1186.4426,0.000926
1174.75,33.27,43.97,45.03,1498.09,235726.73,Steel_AISI_1020,200000,0.29,350,7850,28326.26,56565.66,6.12,28282.83,2,2,76.67,76.51,4.56,325.3847,0.000383
1193.94,37.14,46.41,46.69,1734.19,309411.15,Titanium_Ti6Al4V,113800,0.342,880,4430,28830.3,57575.76,7.14,28787.88,0,0,50.91,50.91,17.28,464.585,0.000447
1213.13,41.02,48.85,48.34,1983.12,398391.3,Copper_C11000,117000,0.355,220,8940,29334.34,58585.86,8.16,29292.93,1,1,42.5,42.58,5.18,373.8379,0.000363
1232.32,44.9,51.28,50.0,2244.9,504593.35,Stainless_Steel_304,193000,0.29,215,8000,29838.38,59595.96,9.18,29797.98,2,2,53.03,53.24,4.05,190.4003,0.000275
1251.52,48.78,53.72,2.0,97.55,630055.54,Aluminum_6061,69000,0.33,276,2700,30342.42,60606.06,10.2,30303.03,0,0,865.64,870.66,0.32,453.4203,0.012546
1270.71,52.65,56.15,3.66,192.46,776928.23,Steel_AISI_1020,200000,0.29,350,7850,30846.46,61616.16,11.22,30808.08,1,1,431.64,434.96,0.81,134.7342,0.002158
1289.9,56.53,58.59,5.31,300.2,947473.86,Titanium_Ti6Al4V,113800,0.342,880,4430,31350.51,62626.26,12.24,31313.13,2,2,395.55,399.32,2.22,206.0428,0.003476
1309.09,60.41,61.03,6.97,420.77,1144066.94,Copper_C11000,117000,0.355,220,8940,31854.55,63636.36,13.27,31818.18,0,0,214.13,216.54,1.03,175.9736,0.00183
1328.28,64.29,63.46,8.62,554.19,1369194.09,Stainless_Steel_304,193000,0.29,215,8000,32358.59,64646.46,14.29,32323.23,1,1,156.9,158.93,1.37,94.4363,0.000813
1347.47,68.16,65.9,10.28,700.44,1625454.02,Aluminum_6061,69000,0.33,276,2700,32862.63,65656.57,15.31,32828.28,2,2,177.21,179.77,1.56,235.5547,0.002568
1366.67,72.04,68.33,11.93,859.52,1915557.52,Steel_AISI_1020,200000,0.29,350,7850,33366.67,66666.67,16.33,33333.33,0,0,113.58,115.38,3.08,72.9525,0.000568
1385.86,75.92,70.77,13.59,1031.44,2242327.48,Titanium_Ti6Al4V,113800,0.342,880,4430,33870.71,67676.77,17.35,33838.38,1,1,88.01,89.51,10.0,115.7938,0.000773
1405.05,79.8,73.21,15.24,1216.2,2608698.86,Copper_C11000,117000,0.355,220,8940,34374.75,68686.87,18.37,34343.43,2,2,106.48,108.4,2.07,102.2835,0.00091
1424.24,83.67,75.64,16.9,1413.79,3017718.72,Stainless_Steel_304,193000,0.29,215,8000,34878.79,69696.97,19.39,34848.48,0,0,76.61,78.06,2.81,56.5991,0.000397
1443.43,87.55,78.08,18.55,1624.22,3472546.23,Aluminum_6061,69000,0.33,276,2700,35382.83,70707.07,20.41,35353.54,1,1,58.28,59.43,4.74,145.1888,0.000845
1462.63,91.43,80.51,20.21,1847.49,3976452.61,Steel_AISI_1020,200000,0.29,350,7850,35886.87,71717.17,21.43,35858.59,2,2,73.07,74.53,4.79,46.1377,0.000365
1481.82,95.31,82.95,21.86,2083.59,4532821.2,Titanium_Ti6Al4V,113800,0.342,880,4430,36390.91,72727.27,22.45,36363.64,0,0,59.41,60.62,14.81,74.9893,0.000522
1501.01,99.18,85.38,23.52,2332.53,5145147.42,Copper_C11000,117000,0.355,220,8940,36894.95,73737.37,23.47,36868.69,1,1,42.3,43.16,5.2,67.7081,0.000362
1520.2,103.06,87.82,25.17,2594.3,5817038.77,Stainless_Steel_304,193000,0.29,215,8000,37398.99,74747.47,24.49,37373.74,2,2,54.23,55.32,3.96,38.2362,0.000281
1539.39,106.94,90.26,26.83,2868.91,6552214.86,Aluminum_6061,69000,0.33,276,2700,37903.03,75757.58,25.51,37878.79,0,0,50.86,51.87,5.43,99.9556,0.000737
1558.59,110.82,92.69,28.48,3156.35,7354507.37,Steel_AISI_1020,200000,0.29,350,7850,38407.07,76767.68,26.53,38383.84,1,1,32.58,33.21,10.74,32.3279,0.000163
1577.78,114.69,95.13,30.14,3456.64,8227860.07,Titanium_Ti6Al4V,113800,0.342,880,4430,38911.11,77777.78,27.55,38888.89,2,2,42.41,43.2,20.75,53.4147,0.000373
1596.97,118.57,97.56,31.79,3769.75,9176328.84,Copper_C11000,117000,0.355,220,8940,39415.15,78787.88,28.57,39393.94,0,0,46.81,47.63,4.7,48.9755,0.0004
1616.16,122.45,100.0,33.45,4095.71,10204081.63,Stainless_Steel_304,193000,0.29,215,8000,39919.19,79797.98,29.59,39898.99,1,1,26.16,26.6,8.22,28.0584,0.000136
1635.35,126.33,5.0,35.1,4434.5,1315.9,Aluminum_6061,69000,0.33,276,2700,40423.23,80808.08,30.61,40404.04,2,2,163.62,166.11,1.69,639293.3612,0.002371
1654.55,130.2,7.44,36.76,4786.12,4461.12,Steel_AISI_1020,200000,0.29,350,7850,40927.27,81818.18,31.63,40909.09,0,0,45.38,46.01,7.71,68311.8461,0.000227
1673.74,134.08,9.87,38.41,5150.58,10749.21,Titanium_Ti6Al4V,113800,0.342,880,4430,41431.31,82828.28,32.65,41414.14,1,1,48.26,48.85,18.24,52295.6529,0.000424
1692.93,137.96,12.31,40.07,5527.88,21433.8,Copper_C11000,117000,0.355,220,8940,41935.35,83838.38,33.67,41919.19,2,2,41.89,42.33,5.25,26762.7209,0.000358
1712.12,141.84,14.74,41.72,5918.02,37880.63,Stainless_Steel_304,193000,0.29,215,8000,42439.39,84848.48,34.69,42424.24,0,0,45.49,45.89,4.73,9626.8971,0.000236
1731.31,145.71,17.18,43.38,6320.99,61567.49,Aluminum_6061,69000,0.33,276,2700,42943.43,85858.59,35.71,42929.29,1,1,24.49,24.66,11.27,17366.7014,0.000355
1750.51,149.59,19.62,45.03,6736.79,94084.29,Steel_AISI_1020,200000,0.29,350,7850,43447.47,86868.69,36.73,43434.34,2,2,28.33,28.48,12.35,4108.0552,0.000142
1769.7,153.47,22.05,46.69,7165.43,137133.02,Titanium_Ti6Al4V,113800,0.342,880,4430,43951.52,87878.79,37.76,43939.39,0,0,46.6,46.73,18.89,5187.6349,0.000409
1788.89,157.35,24.49,48.34,7606.91,192527.75,Copper_C11000,117000,0.355,220,8940,44455.56,88888.89,38.78,44444.44,1,1,18.28,18.3,12.04,3762.2333,0.000156
1808.08,161.22,26.92,50.0,8061.22,262194.66,Stainless_Steel_304,193000,0.29,215,8000,44959.6,89898.99,39.8,44949.49,2,2,23.05,23.02,9.33,1752.3134,0.000119
1827.27,165.1,29.36,2.0,330.2,348171.99,Aluminum_6061,69000,0.33,276,2700,45463.64,90909.09,40.82,45454.55,0,0,401.07,399.87,0.69,3860.2061,0.005813
1846.46,168.98,31.79,3.66,617.65,452610.1,Steel_AISI_1020,200000,0.29,350,7850,45967.68,91919.19,41.84,45959.6,1,1,203.27,202.26,1.72,1070.8975,0.001016
1865.66,172.86,34.23,5.31,917.93,577771.43,Titanium_Ti6Al4V,113800,0.342,880,4430,46471.72,92929.29,42.86,46464.65,2,2,194.97,193.64,4.51,1540.4107,0.001713
1884.85,176.73,36.67,6.97,1231.05,726030.49,Copper_C11000,117000,0.355,220,8940,46975.76,93939.39,43.88,46969.7,0,0,129.87,128.75,1.69,1245.1073,0.00111
1904.04,180.61,39.1,8.62,1557.0,899873.9,Stainless_Steel_304,193000,0.29,215,8000,47479.8,94949.49,44.9,47474.75,1,1,84.0,83.13,2.56,635.6196,0.000435
1923.23,184.49,41.54,10.28,1895.79,1101900.37,Aluminum_6061,69000,0.33,276,2700,47983.84,95959.6,45.92,47979.8,2,2,98.15,96.97,2.81,1514.6282,0.001422
1942.42,188.37,43.97,11.93,2247.42,1334820.68,Steel_AISI_1020,200000,0.29,350,7850,48487.88,96969.7,46.94,48484.85,0,0,89.78,88.57,3.9,449.7541,0.000449
1961.62,192.24,46.41,13.59,2611.88,1601457.73,Titanium_Ti6Al4V,113800,0.342,880,4430,48991.92,97979.8,47.96,48989.9,1,1,51.97,51.2,16.93,686.5424,0.000457
1980.81,196.12,48.85,15.24,2989.18,1904746.48,Copper_C11000,117000,0.355,220,8940,49495.96,98989.9,48.98,49494.95,2,2,64.52,63.48,3.41,584.741,0.000551
2000.0,200.0,51.28,16.9,3379.31,2247734.0,Stainless_Steel_304,193000,0.29,215,8000,50000.0,100000.0,50.0,50000.0,0,0,76.68,75.37,2.8,312.686,0.000397
100.0,10.0,53.72,18.55,185.52,129174.57,Aluminum_6061,69000,0.33,276,2700,100.0,0.0,0.0,0.0,1,1,1.48,1.46,185.95,0.0038,2.2e-05
119.19,13.88,56.15,20.21,280.42,204771.78,Steel_AISI_1020,200000,0.29,350,7850,604.04,1010.1,1.02,505.05,2,2,8.43,8.28,41.49,0.0085,4.2e-05
138.38,17.76,58.59,21.86,388.16,297582.04,Titanium_Ti6Al4V,113800,0.342,880,4430,1108.08,2020.2,2.04,1010.1,0,0,9.1,8.93,96.69,0.0295,8e-05
157.58,21.63,61.03,23.52,508.74,409699.65,Copper_C11000,117000,0.355,220,8940,1612.12,3030.3,3.06,1515.15,1,1,8.87,8.69,24.81,0.0447,7.6e-05
176.77,25.51,63.46,25.17,642.15,543330.99,Stainless_Steel_304,193000,0.29,215,8000,2116.16,4040.4,4.08,2020.2,2,2,12.96,12.71,16.59,0.0379,6.7e-05
195.96,29.39,65.9,26.83,788.4,700794.55,Aluminum_6061,69000,0.33,276,2700,2620.2,5050.51,5.1,2525.25,0,0,12.36,12.12,22.33,0.1386,0.000179
215.15,33.27,68.33,28.48,947.49,884520.9,Steel_AISI_1020,200000,0.29,350,7850,3124.24,6060.61,6.12,3030.3,1,1,9.24,9.06,37.88,0.0598,4.6e-05
234.34,37.14,70.77,30.14,1119.41,1097052.69,Titanium_Ti6Al4V,113800,0.342,880,4430,3628.28,7070.71,7.14,3535.35,2,2,12.76,12.51,68.99,0.1271,0.000112
253.54,41.02,73.21,31.79,1304.17,1341044.68,Copper_C11000,117000,0.355,220,8940,4132.32,8080.81,8.16,4040.4,0,0,14.32,14.05,15.37,0.1457,0.000122
272.73,44.9,75.64,33.45,1501.76,1619263.71,Stainless_Steel_304,193000,0.29,215,8000,4636.36,9090.91,9.18,4545.45,1,1,8.64,8.49,24.89,0.1021,4.5e-05
291.92,48.78,78.08,35.1,1712.19,1934588.69,Aluminum_6061,69000,0.33,276,2700,5140.4,10101.01,10.2,5050.51,2,2,11.79,11.6,23.41,0.3247,0.000171
311.11,52.65,80.51,36.76,1935.45,2290010.65,Steel_AISI_1020,200000,0.29,350,7850,5644.44,11111.11,11.22,5555.56,0,0,16.33,16.08,21.43,0.1256,8.2e-05
330.3,56.53,82.95,38.41,2171.56,2688632.7,Titanium_Ti6Al4V,113800,0.342,880,4430,6148.48,12121.21,12.24,6060.61,1,1,7.89,7.78,111.49,0.2448,6.9e-05
349.49,60.41,85.38,40.07,2420.49,3133670.03,Copper_C11000,117000,0.355,220,8940,6652.53,13131.31,13.27,6565.66,2,2,10.75,10.61,20.47,0.2615,9.2e-05
368.69,64.29,87.82,41.72,2682.27,3628449.93,Stainless_Steel_304,193000,0.29,215,8000,7156.57,14141.41,14.29,7070.71,0,0,18.55,18.34,11.59,0.1726,9.6e-05
387.88,68.16,90.26,43.38,2956.88,4176411.76,Aluminum_6061,69000,0.33,276,2700,7660.61,15151.52,15.31,7575.76,1,1,7.19,7.12,38.41,0.522,0.000104
407.07,72.04,92.69,45.03,3244.32,4781107.0,Steel_AISI_1020,200000,0.29,350,7850,8164.65,16161.62,16.33,8080.81,2,2,9.79,9.71,35.76,0.1934,4.9e-05
426.26,75.92,95.13,46.69,3544.6,5446199.19,Titanium_Ti6Al4V,113800,0.342,880,4430,8668.69,17171.72,17.35,8585.86,0,0,20.93,20.81,42.05,0.3632,0.000184
445.45,79.8,97.56,48.34,3857.72,6175463.99,Copper_C11000,117000,0.355,220,8940,9172.73,18181.82,18.37,9090.91,1,1,6.55,6.53,33.57,0.3755,5.6e-05
464.65,83.67,100.0,50.0,4183.67,6972789.12,Stainless_Steel_304,193000,0.29,215,8000,9676.77,19191.92,19.39,9595.96,2,2,8.94,8.92,24.05,0.2409,4.6e-05
483.84,87.55,5.0,2.0,175.1,911.99,Aluminum_6061,69000,0.33,276,2700,10180.81,20202.02,20.41,10101.01,0,0,170.37,170.4,1.62,6107.2468,0.002469
503.03,91.43,7.44,3.66,334.19,3132.57,Steel_AISI_1020,200000,0.29,350,7850,10684.85,21212.12,21.43,10606.06,1,1,96.43,96.65,3.63,722.0272,0.000482
522.22,95.31,9.87,5.31,506.11,7640.61,Titanium_Ti6Al4V,113800,0.342,880,4430,11188.89,22222.22,22.45,11111.11,2,2,88.84,89.21,9.91,608.3541,0.000781
541.41,99.18,12.31,6.97,690.87,15409.51,Copper_C11000,117000,0.355,220,8940,11692.93,23232.32,23.47,11616.16,0,0,59.44,59.8,3.7,341.0102,0.000508
560.61,103.06,14.74,8.62,888.46,27524.77,Stainless_Steel_304,193000,0.29,215,8000,12196.97,24242.42,24.49,12121.21,1,1,39.21,39.52,5.48,133.769,0.000203
579.8,106.94,17.18,10.28,1098.89,45183.99,Aluminum_6061,69000,0.33,276,2700,12701.01,25252.53,25.51,12626.26,2,2,45.2,45.65,6.11,262.0962,0.000655
598.99,110.82,19.62,11.93,1322.15,69696.82,Steel_AISI_1020,200000,0.29,350,7850,13205.05,26262.63,26.53,13131.31,0,0,44.34,44.85,7.89,67.0869,0.000222
618.18,114.69,22.05,13.59,1558.25,102485.05,Titanium_Ti6Al4V,113800,0.342,880,4430,13709.09,27272.73,27.55,13636.36,1,1,24.53,24.85,35.88,91.3569,0.000216
637.37,118.57,24.49,15.24,1807.19,145082.52,Copper_C11000,117000,0.355,220,8940,14213.13,28282.83,28.57,14141.41,2,2,30.33,30.77,7.25,71.2229,0.000259
656.57,122.45,26.92,16.9,2068.97,199135.18,Stainless_Steel_304,193000,0.29,215,8000,14717.17,29292.93,29.59,14646.46,0,0,40.48,41.13,5.31,35.5571,0.00021
675.76,126.33,29.36,18.55,2343.57,266401.07,Aluminum_6061,69000,0.33,276,2700,15221.21,30303.03,30.61,15151.52,1,1,17.86,18.17,15.45,83.7341,0.000259
694.95,130.2,31.79,20.21,2631.02,348750.3,Steel_AISI_1020,200000,0.29,350,7850,15725.25,31313.13,31.63,15656.57,2,2,22.85,23.27,15.32,24.7711,0.000114
714.14,134.08,34.23,21.86,2931.3,448165.09,Titanium_Ti6Al4V,113800,0.342,880,4430,16229.29,32323.23,32.65,16161.62,0,0,40.07,40.83,21.96,37.9097,0.000352
733.33,137.96,36.67,23.52,3244.42,566739.73,Copper_C11000,117000,0.355,220,8940,16733.33,33333.33,33.67,16666.67,1,1,14.06,14.34,15.64,32.533,0.00012
752.53,141.84,39.1,25.17,3570.37,706680.63,Stainless_Steel_304,193000,0.29,215,8000,17237.37,34343.43,34.69,17171.72,2,2,18.36,18.73,11.71,17.5985,9.5e-05
771.72,145.71,41.54,26.83,3909.16,870306.26,Aluminum_6061,69000,0.33,276,2700,17741.41,35353.54,35.71,17676.77,0,0,41.12,41.96,6.71,44.3571,0.000596
790.91,149.59,43.97,28.48,4260.79,1060047.19,Steel_AISI_1020,200000,0.29,350,7850,18245.45,36363.64,36.73,18181.82,1,1,11.62,11.86,30.11,13.9088,5.8e-05
810.1,153.47,46.41,30.14,4625.25,1278446.09,Titanium_Ti6Al4V,113800,0.342,880,4430,18749.49,37373.74,37.76,18686.87,2,2,15.38,15.69,57.2,22.3857,0.000135
829.29,157.35,48.85,31.79,5002.55,1528157.69,Copper_C11000,117000,0.355,220,8940,19253.54,38383.84,38.78,19191.92,0,0,42.94,43.79,5.12,20.0741,0.000367
848.48,161.22,51.28,33.45,5392.68,1811948.84,Stainless_Steel_304,193000,0.29,215,8000,19757.58,39393.94,39.8,19696.97,1,1,9.93,10.12,21.66,11.2868,5.1e-05
867.68,165.1,53.72,35.1,5795.65,2132698.46,Aluminum_6061,69000,0.33,276,2700,20261.62,40404.04,40.82,20202.02,2,2,13.27,13.51,20.8,29.4382,0.000192
886.87,168.98,56.15,36.76,6211.46,2493397.58,Steel_AISI_1020,200000,0.29,350,7850,20765.66,41414.14,41.84,20707.07,0,0,45.22,46.01,7.74,9.5161,0.000226
906.06,172.86,58.59,38.41,6640.1,2897149.3,Titanium_Ti6Al4V,113800,0.342,880,4430,21269.7,42424.24,42.86,21212.12,1,1,8.69,8.83,101.32,15.7386,7.6e-05
925.25,176.73,61.03,40.07,7081.58,3347168.81,Copper_C11000,117000,0.355,220,8940,21773.74,43434.34,43.88,21717.17,2,2,11.69,11.87,18.82,14.4629,0.0001
944.44,180.61,63.46,41.72,7535.89,3846783.4,Stainless_Steel_304,193000,0.29,215,8000,22277.78,44444.44,44.9,22222.22,0,0,47.82,48.47,4.5,8.3133,0.000248
963.64,184.49,65.9,43.38,8003.04,4399432.44,Aluminum_6061,69000,0.33,276,2700,22781.82,45454.55,45.92,22727.27,1,1,7.74,7.83,35.67,22.1205,0.000112
982.83,188.37,68.33,45.03,8483.03,5008667.41,Steel_AISI_1020,200000,0.29,350,7850,23285.86,46464.65,46.94,23232.32,2,2,10.48,10.58,33.41,7.2815,5.2e-05
1002.02,192.24,70.77,46.69,8975.85,5678151.84,Titanium_Ti6Al4V,113800,0.342,880,4430,23789.9,47474.75,47.96,23737.37,0,0,50.65,51.08,17.37,12.2432,0.000445
1021.21,196.12,73.21,48.34,9481.51,6411661.39,Copper_C11000,117000,0.355,220,8940,24293.94,48484.85,48.98,24242.42,1,1,6.99,7.04,31.46,11.4215,6e-05
1040.4,200.0,75.64,50.0,10000.0,7213083.78,Stainless_Steel_304,193000,0.29,215,8000,24797.98,49494.95,50.0,24747.47,2,2,9.51,9.55,22.61,6.656,4.9e-05
1059.6,10.0,78.08,2.0,20.0,396631.15,Aluminum_6061,69000,0.33,276,2700,25302.02,50505.05,0.0,25252.53,0,0,3513.08,3522.4,0.08,365.6523,0.050914
1078.79,13.88,80.51,3.66,50.72,603568.7,Steel_AISI_1020,200000,0.29,350,7850,25806.06,51515.15,1.02,25757.58,1,1,1376.27,1377.17,0.25,89.4063,0.006881
1097.98,17.76,82.95,5.31,94.29,844444.21,Titanium_Ti6Al4V,113800,0.342,880,4430,26310.1,52525.25,2.04,26262.63,2,2,1065.31,1063.88,0.83,120.9637,0.009361
1117.17,21.63,85.38,6.97,150.68,1122192.65,Copper_C11000,117000,0.355,220,8940,26814.14,53535.35,3.06,26767.68,0,0,498.55,496.89,0.44,95.2343,0.004261
1136.36,25.51,87.82,8.62,219.92,1439861.08,Stainless_Steel_304,193000,0.29,215,8000,27318.18,54545.45,4.08,27272.73,1,1,338.53,336.75,0.64,48.3385,0.001754
1155.56,29.39,90.26,10.28,301.98,1800608.66,Aluminum_6061,69000,0.33,276,2700,27822.22,55555.56,5.1,27777.78,2,2,354.2,351.68,0.78,116.0066,0.005133
1174.75,33.27,92.69,11.93,396.89,2207706.63,Steel_AISI_1020,200000,0.29,350,7850,28326.26,56565.66,6.12,28282.83,0,0,203.08,201.27,1.72,34.9805,0.001015
1193.94,37.14,95.13,13.59,504.63,2664538.32,Titanium_Ti6Al4V,113800,0.342,880,4430,28830.3,57575.76,7.14,28787.88,1,1,156.74,155.07,5.61,54.5197,0.001377
1213.13,41.02,97.56,15.24,625.21,3174599.14,Copper_C11000,117000,0.355,220,8940,29334.34,58585.86,8.16,29292.93,2,2,181.5,179.28,1.21,47.5824,0.001551
1232.32,44.9,100.0,16.9,758.62,3741496.6,Stainless_Steel_304,193000,0.29,215,8000,29838.38,59595.96,9.18,29797.98,0,0,114.93,113.35,1.87,26.1345,0.000595
1251.52,48.78,5.0,18.55,904.87,508.08,Aluminum_6061,69000,0.33,276,2700,30342.42,60606.06,10.2,30303.03,1,1,340.72,335.6,0.81,574158.1187,0.004938
